Outil	Cluster	Gènes	État AA
prodigal	Cluster 1251	AL590449:38905-39558; AL590449.1:38905-39558(+)	OK
prodigal	Cluster 1252	AL590450:c(226899-227552); AL590450.2:226899-227552(-)	OK
prodigal	Cluster 1253	AL391737:62689-63339; AL391737.2:62689-63339(+)	OK
prodigal	Cluster 1254	AL391737:c(117231-117881); AL391737.2:117231-117881(-)	OK
prodigal	Cluster 1255	AL590443:c(185057-185707)	Gène non prédit
prodigal	Cluster 1256	AL590444:c(150551-151201); AL590444.1:150551-151201(-)	OK
prodigal	Cluster 1257	AL590448:c(187184-187834); AL590448.1:187184-187846(-)	Différent (Différence au début: 187834 vs 187846)
prodigal	Cluster 1258	AL590451:c(143294-143944); AL590451.2:143294-143944(-)	OK
prodigal	Cluster 1259	AL590448:167895-168542; AL590448.1:167895-168542(+)	OK
prodigal	Cluster 1260	AL590451:c(126385-127032); AL590451.2:126385-127032(-)	OK
prodigal	Cluster 1261	AL590444:c(190762-191406); AL590444.1:190762-191406(-)	OK
prodigal	Cluster 1262	AL590444:198762-199406; AL590444.1:198762-199406(+)	OK
prodigal	Cluster 1263	AL590446:32819-33463; AL590446.1:32819-33463(+)	OK
prodigal	Cluster 1264	AL590447:c(82740-83384); AL590447.1:82740-83384(-)	OK
prodigal	Cluster 1265	AL590448:c(49054-49698); AL590448.1:49054-49698(-)	OK
prodigal	Cluster 1266	AL590448:c(187951-188595)	Gène non prédit
prodigal	Cluster 1267	AL590451:104843-105487; AL590451.2:104843-105487(+)	OK
prodigal	Cluster 1268	AL590442:c(109668-110309); AL590442.1:109668-110309(-)	OK
prodigal	Cluster 1269	AL590444:c(16684-17325); AL590444.1:16684-17325(-)	OK
prodigal	Cluster 1270	AL590446:c(142301-142942); AL590446.1:142301-142954(-)	Différent (Différence au début: 142942 vs 142954)
prodigal	Cluster 1271	AL590447:c(112300-112941); AL590447.1:112300-112941(-)	OK
prodigal	Cluster 1272	AL391737:89911-90549; AL391737.2:89911-90549(+)	OK
prodigal	Cluster 1273	AL590442:48445-49083; AL590442.1:48445-49083(+)	OK
prodigal	Cluster 1274	AL590443:c(187310-187948); AL590443.1:187310-187948(-)	OK
prodigal	Cluster 1275	AL590446:36771-37409; AL590446.1:36771-37409(+)	OK
prodigal	Cluster 1276	AL590449:c(15827-16465); AL590449.1:15827-16465(-)	OK
prodigal	Cluster 1277	AL590449:c(145260-145898); AL590449.1:145260-145898(-)	OK
prodigal	Cluster 1278	AL590447:c(208618-209253); AL590447.1:208618-209253(-)	OK
prodigal	Cluster 1279	AL590447:223959-224594; AL590447.1:223971-224594(+); AL590449.1:1983-2606(-)	Différent (Différence au début: 223959 vs 223971) (Différence au début: 223959 vs 223971, Différence au début: 224594 vs 2606)
prodigal	Cluster 1280	AL590450:127305-127940; AL590450.2:127305-127940(+)	OK
prodigal	Cluster 1281	AL590448:56838-57470; AL590448.1:56838-57470(+)	OK
prodigal	Cluster 1282	AL590451:169941-170573; AL590451.2:169896-170573(+)	Différent (Différence au début: 169941 vs 169896)
prodigal	Cluster 1283	AL590449:109189-109821; AL590449.1:109189-109821(+)	OK
prodigal	Cluster 1284	AL590445:c(118940-119569); AL590445.1:118940-119557(-)	Différent (Différence au début: 119569 vs 119557)
prodigal	Cluster 1285	AL590451:c(104131-104760); AL590451.2:104131-104760(-)	OK
prodigal	Cluster 1286	AL391737:c(91676-92302); AL391737.2:91676-92302(-)	OK
prodigal	Cluster 1287	AL590443:102028-102654; AL590443.1:102028-102654(+)	OK
prodigal	Cluster 1288	AL590445:132341-132967; AL590445.1:132341-132967(+)	OK
prodigal	Cluster 1289	AL590447:c(54417-55043); AL590447.1:54417-55043(-)	OK
prodigal	Cluster 1290	AL590451:c(91561-92187); AL590451.2:91561-92187(-)	OK
prodigal	Cluster 1291	AL590451:c(237506-238132)	Gène non prédit
prodigal	Cluster 1292	AL590449:c(46034-46660); AL590449.1:46034-46624(-)	Différent (Différence au début: 46660 vs 46624)
prodigal	Cluster 1293	AL590450:c(210372-210998); AL590450.2:210372-210998(-)	OK
prodigal	Cluster 1294	AL590442:139110-139733; AL590442.1:139110-139733(+)	OK
prodigal	Cluster 1295	AL590447:117832-118455; AL590447.1:117832-118455(+)	OK
prodigal	Cluster 1296	AL590448:c(21713-22336); AL590448.1:21713-22336(-)	OK
prodigal	Cluster 1297	AL590448:c(214734-215357); AL590448.1:214734-215357(-); AL590449.1:11497-12120(-)	OK
prodigal	Cluster 1298	AL590451:123931-124554; AL590451.2:123925-124554(+)	Différent (Différence au début: 123931 vs 123925)
prodigal	Cluster 1299	AL391737:c(195526-196146)	Gène non prédit
prodigal	Cluster 1300	AL590442:91613-92233; AL590442.1:91613-92233(+)	OK
prodigal	Cluster 1301	AL590451:c(183070-183690); AL590451.2:183070-183690(-)	OK
prodigal	Cluster 1302	AL391737:32500-33117	Gène non prédit
prodigal	Cluster 1303	AL391737:c(92350-92967); AL391737.2:92350-92886(-)	Différent (Différence au début: 92967 vs 92886)
prodigal	Cluster 1304	AL590442:41423-42040; AL590442.1:41423-42040(+)	OK
prodigal	Cluster 1305	AL590449:162388-163005; AL590449.1:162262-163005(+)	Différent (Différence au début: 162388 vs 162262)
prodigal	Cluster 1306	AL590444:8780-9394; AL590442.1:196973-197425(-)	Différent (Différence au début: 9394 vs 197425)
prodigal	Cluster 1307	AL590447:147494-148108; AL590447.1:147494-148108(+)	OK
prodigal	Cluster 1308	AL590448:c(88113-88727); AL590448.1:88113-88751(-)	Différent (Différence au début: 88727 vs 88751)
prodigal	Cluster 1309	AL590451:c(115084-115698); AL590451.2:115084-115698(-)	OK
prodigal	Cluster 1310	AL590450:71997-72611; AL590450.2:71997-72611(+)	OK
prodigal	Cluster 1311	AL590450:c(176661-177275); AL590450.2:176661-177275(-)	OK
prodigal	Cluster 1312	AL391737:c(38988-39599); AL391737.2:38988-39599(-)	OK
prodigal	Cluster 1313	AL590442:c(138459-139070)	Gène non prédit
prodigal	Cluster 1314	AL590444:c(24775-25386); AL590444.1:24775-25386(-)	OK
prodigal	Cluster 1315	AL590446:29605-30216; AL590446.1:29530-30216(+)	Différent (Différence au début: 29605 vs 29530)
prodigal	Cluster 1316	AL590447:c(210114-210725); AL590447.1:210114-210725(-)	OK
prodigal	Cluster 1317	AL590448:172442-173053; AL590448.1:172412-173053(+)	Différent (Différence au début: 172442 vs 172412)
prodigal	Cluster 1318	AL590451:165200-165811; AL590451.2:165200-165811(+)	OK
prodigal	Cluster 1319	AL590449:c(40874-41485)	Gène non prédit
prodigal	Cluster 1320	AL590449:c(204237-204848); AL590449.1:204237-204827(-)	Différent (Différence au début: 204848 vs 204827)
prodigal	Cluster 1321	AL590449:c(219764-220375); AL590449.1:219764-220375(-)	OK
prodigal	Cluster 1322	AL391737:c(74157-74765); AL391737.2:74157-74876(-)	Différent (Différence au début: 74765 vs 74876)
prodigal	Cluster 1323	AL590443:136308-136916; AL590443.1:136308-136916(+)	OK
prodigal	Cluster 1324	AL590447:118877-119485; AL590447.1:118877-119485(+)	OK
prodigal	Cluster 1325	AL590451:125721-126329; AL590451.2:125721-126329(+)	OK
prodigal	Cluster 1326	AL590450:237215-237823; AL590450.2:237215-237823(+)	OK
prodigal	Cluster 1327	AL590443:171118-171723; AL590443.1:171118-171723(+)	OK
prodigal	Cluster 1328	AL590447:84595-85200; AL590447.1:84595-85200(+)	OK
prodigal	Cluster 1329	AL590449:c(19647-20252); AL590449.1:19647-20252(-)	OK
prodigal	Cluster 1330	AL590442:c(110397-110999); AL590442.1:110397-111062(-)	Différent (Différence au début: 110999 vs 111062)
prodigal	Cluster 1331	AL590443:176061-176663; AL590443.1:176061-176663(+)	OK
prodigal	Cluster 1332	AL590448:24242-24844; AL590448.1:24242-24844(+)	OK
prodigal	Cluster 1333	AL590448:183987-184589; AL590448.1:184026-184589(+)	Différent (Différence au début: 183987 vs 184026)
prodigal	Cluster 1334	AL590451:c(15968-16570); AL590451.2:15968-16570(-)	OK
prodigal	Cluster 1335	AL590449:c(243432-244034); AL590449.1:243432-244004(-)	Différent (Différence au début: 244034 vs 244004)
prodigal	Cluster 1336	AL590442:139837-140436; AL590442.1:139837-140436(+)	OK
prodigal	Cluster 1337	AL590445:c(47587-48186); AL590445.1:47587-48141(-)	Différent (Différence au début: 48186 vs 48141)
prodigal	Cluster 1338	AL590448:c(8321-8920); AL391737.2:25107-25892(-)	Différent (Différence au début: 8920 vs 25892)
prodigal	Cluster 1339	AL590448:c(199632-200231); AL590448.1:199632-200231(-)	OK
prodigal	Cluster 1340	AL391737:c(129794-130390); AL391737.2:129794-130390(-)	OK
prodigal	Cluster 1341	AL590443:78007-78603; AL590443.1:78007-78603(+)	OK
prodigal	Cluster 1342	AL590444:175536-176132; AL590444.1:175536-176132(+)	OK
prodigal	Cluster 1343	AL590444:186101-186697; AL590444.1:186101-186697(+)	OK
prodigal	Cluster 1344	AL590447:c(91679-92275); AL590447.1:91679-92275(-)	OK
prodigal	Cluster 1345	AL590447:99688-100284; AL590447.1:99688-100284(+)	OK
prodigal	Cluster 1346	AL590448:171123-171719; AL590448.1:171123-171719(+)	OK
prodigal	Cluster 1347	AL590451:c(24367-24963); AL590451.2:24367-24963(-)	OK
prodigal	Cluster 1348	AL590450:c(208331-208927); AL590450.2:208331-208927(-)	OK
prodigal	Cluster 1349	AL391737:c(109538-110131); AL391737.2:109538-110131(-)	OK
prodigal	Cluster 1350	AL590444:c(205162-205755); AL590444.1:205162-205755(-)	OK
prodigal	Cluster 1351	AL590446:53639-54232; AL590446.1:53639-54232(+)	OK
prodigal	Cluster 1352	AL590448:38973-39566; AL590448.1:38973-39566(+)	OK
prodigal	Cluster 1353	AL590448:86750-87343; AL590448.1:86750-87343(+)	OK
prodigal	Cluster 1354	AL590448:c(196703-197296); AL590448.1:196703-197296(-)	OK
prodigal	Cluster 1355	AL590451:c(242782-243375); AL590451.2:242782-243375(-)	OK
prodigal	Cluster 1356	AL590450:257769-258362	Gène non prédit
prodigal	Cluster 1357	AL391737:c(51106-51696); AL391737.2:51106-51696(-)	OK
prodigal	Cluster 1358	AL391737:116582-117172; AL391737.2:116582-117172(+)	OK
prodigal	Cluster 1359	AL391737:c(165315-165905); AL391737.2:165315-165905(-)	OK
prodigal	Cluster 1360	AL590442:c(161183-161773); AL590442.1:161183-161773(-)	OK
prodigal	Cluster 1361	AL590443:c(114158-114748); AL590443.1:114158-114901(-)	Différent (Différence au début: 114748 vs 114901)
prodigal	Cluster 1362	AL590445:179386-179976; AL590445.1:179362-179976(+)	Différent (Différence au début: 179386 vs 179362)
prodigal	Cluster 1363	AL590448:c(17491-18081); AL590448.1:17491-18081(-)	OK
prodigal	Cluster 1364	AL590450:98297-98887; AL590450.2:98342-98887(+)	Différent (Différence au début: 98297 vs 98342)
prodigal	Cluster 1365	AL391737:c(134877-135464); AL391737.2:134877-135392(-)	Différent (Différence au début: 135464 vs 135392)
prodigal	Cluster 1366	AL590442:26901-27488; AL590442.1:26901-27488(+)	OK
prodigal	Cluster 1367	AL590442:106466-107053; AL590442.1:106466-107053(+)	OK
prodigal	Cluster 1368	AL590445:c(156452-157039); AL590445.1:156452-157039(-)	OK
prodigal	Cluster 1369	AL590447:111689-112276; AL590447.1:111689-112276(+)	OK
prodigal	Cluster 1370	AL590444:c(92267-92851); AL590444.1:92267-92851(-)	OK
prodigal	Cluster 1371	AL590444:c(200929-201513); AL590444.1:200929-201471(-)	Différent (Différence au début: 201513 vs 201471)
prodigal	Cluster 1372	AL590446:c(165267-165851); AL590446.1:165267-165926(-)	Différent (Différence au début: 165851 vs 165926)
prodigal	Cluster 1373	AL590447:192269-192853; AL590447.1:192269-192853(+)	OK
prodigal	Cluster 1374	AL590446:c(96059-96640)	Gène non prédit
prodigal	Cluster 1375	AL590450:212673-213254; AL590450.2:212673-213254(+)	OK
prodigal	Cluster 1376	AL391737:c(105214-105792); AL391737.2:105214-105783(-)	Différent (Différence au début: 105792 vs 105783)
prodigal	Cluster 1377	AL590442:c(58698-59276); AL590442.1:58698-59276(-)	OK
prodigal	Cluster 1378	AL590444:113370-113948; AL590444.1:113370-113948(+)	OK
prodigal	Cluster 1379	AL590444:c(152782-153360); AL590444.1:152782-153387(-)	Différent (Différence au début: 153360 vs 153387)
prodigal	Cluster 1380	AL590445:c(184168-184746); AL590445.1:184168-184746(-)	OK
prodigal	Cluster 1381	AL590446:c(119208-119786); AL590446.1:119208-119786(-)	OK
prodigal	Cluster 1382	AL590443:58947-59522; AL590443.1:58947-59522(+)	OK
prodigal	Cluster 1383	AL590444:158589-159164; AL590444.1:158589-159164(+)	OK
prodigal	Cluster 1384	AL590444:197293-197868; AL590444.1:197293-197868(+)	OK
prodigal	Cluster 1385	AL590443:c(99072-99644); AL590443.1:99072-99536(-)	Différent (Différence au début: 99644 vs 99536)
prodigal	Cluster 1386	AL590446:c(112946-113518); AL590446.1:112946-113494(-)	Différent (Différence au début: 113518 vs 113494)
prodigal	Cluster 1387	AL590447:c(115716-116288); AL590447.1:115716-116255(-)	Différent (Différence au début: 116288 vs 116255)
prodigal	Cluster 1388	AL590449:c(159256-159828); AL590449.1:159256-159828(-)	OK
prodigal	Cluster 1389	AL590442:171547-172116	Gène non prédit
prodigal	Cluster 1390	AL590444:c(20442-21011); AL590444.1:20442-21011(-)	OK
prodigal	Cluster 1391	AL590444:c(103015-103584); AL590444.1:103015-103584(-)	OK
prodigal	Cluster 1392	AL590451:c(100777-101346); AL590451.2:100777-101346(-)	OK
prodigal	Cluster 1393	AL590451:142662-143231; AL590451.2:142662-143231(+)	OK
prodigal	Cluster 1394	AL590449:208503-209072; AL590449.1:208494-209072(+)	Différent (Différence au début: 208503 vs 208494)
prodigal	Cluster 1395	AL590450:258450-259019	Gène non prédit
prodigal	Cluster 1396	AL590442:73049-73615; AL590442.1:73049-73615(+)	OK
prodigal	Cluster 1397	AL590445:c(55807-56373)	Gène non prédit
prodigal	Cluster 1398	AL590447:67173-67739; AL590447.1:67173-67739(+)	OK
prodigal	Cluster 1399	AL590448:71090-71656; AL590448.1:71135-71656(+)	Différent (Différence au début: 71090 vs 71135)
prodigal	Cluster 1400	AL590449:30632-31198; AL590449.1:30650-31198(+)	Différent (Différence au début: 30632 vs 30650)
prodigal	Cluster 1401	AL590445:64989-65552; AL590445.1:64989-65552(+)	OK
prodigal	Cluster 1402	AL590446:c(174605-175168); AL590446.1:174605-175168(-)	OK
prodigal	Cluster 1403	AL590449:c(182958-183521); AL590449.1:182958-183521(-)	OK
prodigal	Cluster 1404	AL590450:c(41868-42431); AL590450.2:41868-42431(-)	OK
prodigal	Cluster 1405	AL590445:113317-113877; AL590445.1:113317-113877(+)	OK
prodigal	Cluster 1406	AL590445:196193-196753	Gène non prédit
prodigal	Cluster 1407	AL391737:c(96738-97295); AL391737.2:96738-97262(-)	Différent (Différence au début: 97295 vs 97262)
prodigal	Cluster 1408	AL590443:59553-60110; AL590443.1:59553-60110(+)	OK
prodigal	Cluster 1409	AL590443:74435-74992; AL590443.1:74435-74992(+)	OK
prodigal	Cluster 1410	AL590451:c(join(166840..167293,167370..167473))	Gène non prédit
prodigal	Cluster 1411	AL391737:c(46335-46889); AL391737.2:46335-46889(-)	OK
prodigal	Cluster 1412	AL391737:c(145900-146454); AL391737.2:145900-146553(-)	Différent (Différence au début: 146454 vs 146553)
prodigal	Cluster 1413	AL590444:103655-104209; AL590444.1:103655-104209(+)	OK
prodigal	Cluster 1414	AL590445:120623-121177; AL590445.1:120623-121177(+)	OK
prodigal	Cluster 1415	AL391737:63432-63983; AL391737.2:63432-63983(+)	OK
prodigal	Cluster 1416	AL590442:94542-95093; AL590442.1:94479-95093(+)	Différent (Différence au début: 94542 vs 94479)
prodigal	Cluster 1417	AL590442:c(178661-179212); AL590442.1:178661-179212(-)	OK
prodigal	Cluster 1418	AL590443:148264-148815; AL590443.1:148264-148815(+)	OK
prodigal	Cluster 1419	AL590444:138458-139009; AL590444.1:138479-139009(+)	Différent (Différence au début: 138458 vs 138479)
prodigal	Cluster 1420	AL590447:161289-161840; AL590447.1:161289-161840(+)	OK
prodigal	Cluster 1421	AL590448:54676-55227; AL590448.1:54676-55227(+)	OK
prodigal	Cluster 1422	AL590449:144658-145209; AL590449.1:144664-145209(+)	Différent (Différence au début: 144658 vs 144664)
prodigal	Cluster 1423	AL391737:166077-166625	Gène non prédit
prodigal	Cluster 1424	AL590447:134243-134791; AL590447.1:134243-134791(+)	OK
prodigal	Cluster 1425	AL590449:130255-130803; AL590449.1:130255-130803(+)	OK
prodigal	Cluster 1426	AL590450:c(20029-20577); AL590445.1:197250-197798(+); AL590450.2:20029-20577(-)	OK
prodigal	Cluster 1427	AL590450:245162-245710; AL590450.2:245162-245710(+)	OK
prodigal	Cluster 1428	AL590445:c(51543-52088); AL590445.1:51543-52088(-)	OK
prodigal	Cluster 1429	AL590446:c(165935-166480); AL590446.1:165935-166540(-)	Différent (Différence au début: 166480 vs 166540)
prodigal	Cluster 1430	AL590446:170786-171331; AL590446.1:170786-171331(+)	OK
prodigal	Cluster 1431	AL590447:200445-200990; AL590447.1:200445-200990(+)	OK
prodigal	Cluster 1432	AL590449:106611-107156; AL590449.1:106611-107156(+)	OK
prodigal	Cluster 1433	AL590450:join(133824..134219,134243..134392)	Gène non prédit
prodigal	Cluster 1434	AL590445:c(174054-174596); AL590445.1:174054-174596(-)	OK
prodigal	Cluster 1435	AL590448:c(55660-56202); AL590448.1:55660-56091(-)	Différent (Différence au début: 56202 vs 56091)
prodigal	Cluster 1436	AL590449:101842-102384; AL590449.1:101842-102384(+)	OK
prodigal	Cluster 1437	AL590450:c(19297-19923); AL590445.1:197904-198530(+)	Différent (Différence au début: 19297 vs 197904, Différence à la fin: 19923 vs 198530)
prodigal	Cluster 1438	AL590450:c(177351-177893); AL590450.2:177351-177917(-)	Différent (Différence au début: 177893 vs 177917)
prodigal	Cluster 1439	AL391737:37385-37924; AL391737.2:37385-37924(+); AL391737.2:172059-172598(-)	OK
prodigal	Cluster 1440	AL590443:186117-186656; AL590443.1:186117-186656(+)	OK
prodigal	Cluster 1441	AL590445:c(83629-84168); AL590445.1:83629-84168(-)	OK
prodigal	Cluster 1442	AL590448:c(68524-69063); AL590448.1:68524-69063(-)	OK
prodigal	Cluster 1443	AL590451:171896-172435; AL590451.2:171896-172435(+)	OK
prodigal	Cluster 1444	AL590451:c(238251-238790); AL590451.2:238251-238790(-)	OK
prodigal	Cluster 1445	AL590445:c(174671-175207)	Gène non prédit
prodigal	Cluster 1446	AL590446:c(172512-173048); AL590446.1:172512-173048(-)	OK
prodigal	Cluster 1447	AL391737:c(64959-65492); AL391737.2:64959-65492(-)	OK
prodigal	Cluster 1448	AL590442:51413-51946; AL590442.1:51413-51946(+)	OK
prodigal	Cluster 1449	AL590442:c(140506-141039); AL590442.1:140506-141006(-)	Différent (Différence au début: 141039 vs 141006)
prodigal	Cluster 1450	AL590443:c(142768-143301); AL590443.1:142768-143301(-)	OK
prodigal	Cluster 1451	AL590446:join(86756..86888,86912..87312); AL590446.1:86941-87312(+)	Différent ()
prodigal	Cluster 1452	AL590448:c(130022-130555); AL590448.1:130022-130555(-)	OK
prodigal	Cluster 1453	AL590448:220559-221092	Gène non prédit
prodigal	Cluster 1454	AL590451:161105-161638; AL590451.2:161105-161638(+)	OK
prodigal	Cluster 1455	AL590450:171112-171645; AL590450.2:171118-171645(+)	Différent (Différence au début: 171112 vs 171118)
prodigal	Cluster 1456	AL590450:207203-207736; AL590450.2:207203-207736(+)	OK
prodigal	Cluster 1457	AL391737:c(58808-59338); AL391737.2:58808-59338(-)	OK
prodigal	Cluster 1458	AL590443:67729-68259; AL590443.1:67729-68259(+)	OK
prodigal	Cluster 1459	AL590446:c(175213-175743); AL590446.1:175213-175743(-)	OK
prodigal	Cluster 1460	AL590448:77746-78276; AL590448.1:77746-78276(+)	OK
prodigal	Cluster 1461	AL590449:90526-91056; AL590449.1:90526-91056(+)	OK
prodigal	Cluster 1462	AL590442:c(92273-92800); AL590442.1:92273-92800(-)	OK
prodigal	Cluster 1463	AL590442:c(152709-153236); AL590442.1:152709-153236(-)	OK
prodigal	Cluster 1464	AL590443:c(43995-44522); AL590443.1:43995-44522(-)	OK
prodigal	Cluster 1465	AL590444:c(70860-71387); AL590444.1:70860-71387(-)	OK
prodigal	Cluster 1466	AL590446:179647-180174; AL590446.1:179647-180174(+)	OK
prodigal	Cluster 1467	AL590444:c(45521-46045); AL590444.1:45521-46036(-)	Différent (Différence au début: 46045 vs 46036)
prodigal	Cluster 1468	AL590447:c(130591-131115); AL590447.1:130591-131115(-)	OK
prodigal	Cluster 1469	AL590451:129021-129545; AL590451.2:129021-129545(+)	OK
prodigal	Cluster 1470	AL590450:c(56415-56939); AL590450.2:56415-56939(-)	OK
prodigal	Cluster 1471	AL590450:c(143584-144108); AL590450.2:143584-144132(-)	Différent (Différence au début: 144108 vs 144132)
prodigal	Cluster 1472	AL590442:c(join(73719..74211,74260..74264)); AL590442.1:73719-74216(-)	Différent ()
prodigal	Cluster 1473	AL590443:93747-94268	Gène non prédit
prodigal	Cluster 1474	AL590446:26710-27231	Gène non prédit
prodigal	Cluster 1475	AL590448:104154-104675; AL590448.1:104154-104675(+)	OK
prodigal	Cluster 1476	AL590443:c(137355-137873); AL590443.1:137355-137873(-)	OK
prodigal	Cluster 1477	AL590444:c(77061-77579); AL590444.1:77061-77579(-)	OK
prodigal	Cluster 1478	AL590448:56259-56777; AL590448.1:56259-56777(+)	OK
prodigal	Cluster 1479	AL590450:157978-158496; AL590450.2:157978-158496(+)	OK
prodigal	Cluster 1480	AL391737:40924-41439; AL391737.2:40924-41439(+)	OK
prodigal	Cluster 1481	AL590442:c(117014-117529)	Gène non prédit
prodigal	Cluster 1482	AL590446:c(90695-91210); AL590446.1:90695-91210(-)	OK
prodigal	Cluster 1483	AL590446:c(join(144971..145484,145516..145517)); AL590446.1:144971-145333(-)	Différent ()
prodigal	Cluster 1484	AL590447:92895-93410; AL590447.1:92895-93410(+)	OK
prodigal	Cluster 1485	AL590448:c(100439-100954); AL590448.1:100439-100954(-)	OK
prodigal	Cluster 1486	AL590448:join(193308..193310,193337..193849); AL590448.1:193382-193849(+)	Différent ()
prodigal	Cluster 1487	AL590451:115771-116286; AL590451.2:115771-116286(+)	OK
prodigal	Cluster 1488	AL590451:146523-147038; AL590451.2:146523-147038(+)	OK
prodigal	Cluster 1489	AL391737:c(74878-75390); AL391737.2:74878-75390(-)	OK
prodigal	Cluster 1490	AL590451:c(15344-15856); AL590451.2:15344-15967(-)	Différent (Différence au début: 15856 vs 15967)
prodigal	Cluster 1491	AL590449:c(130814-131326); AL590449.1:130814-131326(-)	OK
prodigal	Cluster 1492	AL590450:27491-28003; AL590450.2:27491-28003(+)	OK
prodigal	Cluster 1493	AL590450:c(101816-102328); AL590450.2:101816-102304(-)	Différent (Différence au début: 102328 vs 102304)
prodigal	Cluster 1494	AL590444:6694-7203	Gène non prédit
prodigal	Cluster 1495	AL590444:c(35205-35714); AL590444.1:35205-35699(-)	Différent (Différence au début: 35714 vs 35699)
prodigal	Cluster 1496	AL590447:92342-92851; AL590447.1:92342-92851(+)	OK
prodigal	Cluster 1497	AL590442:c(135717-136223); AL590442.1:135717-136223(-)	OK
prodigal	Cluster 1498	AL590445:176209-176715; AL590445.1:176104-176715(+)	Différent (Différence au début: 176209 vs 176104)
prodigal	Cluster 1499	AL590446:c(21857-22363); AL590446.1:21857-22363(-)	OK
prodigal	Cluster 1500	AL590447:c(211784-212290); AL590447.1:211784-212290(-)	OK
prodigal	Cluster 1501	AL590450:250146-250652; AL590450.2:250125-250652(+)	Différent (Différence au début: 250146 vs 250125)
prodigal	Cluster 1502	AL590444:c(124670-125173); AL590444.1:124670-125173(-)	OK
prodigal	Cluster 1503	AL590444:146042-146545; AL590444.1:146042-146545(+)	OK
prodigal	Cluster 1504	AL590445:c(141538-142041)	Gène non prédit
prodigal	Cluster 1505	AL590446:62220-62723; AL590446.1:62220-62723(+)	OK
prodigal	Cluster 1506	AL590451:182141-182644; AL590451.2:182141-182644(+)	OK
prodigal	Cluster 1507	AL590443:190408-190908; AL590443.1:190408-190908(+)	OK
prodigal	Cluster 1508	AL590444:68211-68711	Gène non prédit
prodigal	Cluster 1509	AL590444:91664-92164	Gène non prédit
prodigal	Cluster 1510	AL590445:c(170098-170598); AL590445.1:170098-170511(-)	Différent (Différence au début: 170598 vs 170511)
prodigal	Cluster 1511	AL590447:72367-72867	Gène non prédit
prodigal	Cluster 1512	AL590448:82437-82937; AL590448.1:82437-82937(+)	OK
prodigal	Cluster 1513	AL590448:221169-221669; AL590448.1:221187-221669(+)	Différent (Différence au début: 221169 vs 221187)
prodigal	Cluster 1514	AL391737:c(78464-78961); AL391737.2:78464-78961(-)	OK
prodigal	Cluster 1515	AL590442:c(111064-111561); AL590442.1:111064-111561(-)	OK
prodigal	Cluster 1516	AL590443:152003-152500; AL590443.1:152009-152500(+)	Différent (Différence au début: 152003 vs 152009)
prodigal	Cluster 1517	AL590448:c(80938-81435); AL590448.1:80938-81435(-)	OK
prodigal	Cluster 1518	AL590451:110630-111127; AL590451.2:110594-111127(+)	Différent (Différence au début: 110630 vs 110594)
prodigal	Cluster 1519	AL590450:128010-128507; AL590450.2:128010-128507(+)	OK
prodigal	Cluster 1520	AL590450:c(233406-233903); AL590450.2:233406-233903(-)	OK
prodigal	Cluster 1521	AL590446:81445-81939; AL590446.1:81445-81939(+)	OK
prodigal	Cluster 1522	AL590448:189991-190485	Gène non prédit
prodigal	Cluster 1523	AL590449:73668-74162; AL590449.1:73692-74162(+)	Différent (Différence au début: 73668 vs 73692)
prodigal	Cluster 1524	AL391737:100002-100493; AL391737.2:100002-100493(+)	OK
prodigal	Cluster 1525	AL590443:40448-40939; AL590443.1:40448-40939(+)	OK
prodigal	Cluster 1526	AL590445:188266-188757; AL590445.1:188266-188757(+)	OK
prodigal	Cluster 1527	AL391737:108635-109123; AL391737.2:108635-109123(+)	OK
prodigal	Cluster 1528	AL590442:23762-24250	Gène non prédit
prodigal	Cluster 1529	AL590446:c(145621-146109); AL590446.1:145621-146109(-)	OK
prodigal	Cluster 1530	AL590451:c(147099-147587); AL590451.2:147099-147587(-)	OK
prodigal	Cluster 1531	AL590449:179857-180345; AL590449.1:179857-180345(+)	OK
prodigal	Cluster 1532	AL391737:45181-45666	Gène non prédit
prodigal	Cluster 1533	AL391737:c(45768-46253); AL391737.2:45768-46253(-)	OK
prodigal	Cluster 1534	AL391737:c(106468-106953); AL391737.2:106468-106953(-)	OK
prodigal	Cluster 1535	AL391737:119603-120088; AL391737.2:119603-120088(+)	OK
prodigal	Cluster 1536	AL590443:175130-175615; AL590443.1:175160-175615(+)	Différent (Différence au début: 175130 vs 175160)
prodigal	Cluster 1537	AL590447:217564-218049; AL590447.1:217564-218049(+); AL590449.1:8528-9013(-); AL590450.2:261775-262260(+)	OK
prodigal	Cluster 1538	AL590451:c(155111-155596); AL590451.2:155111-155596(-)	OK
prodigal	Cluster 1539	AL590442:49114-49596; AL590442.1:49114-49596(+)	OK
prodigal	Cluster 1540	AL590443:127498-127980; AL590443.1:127498-127980(+)	OK
prodigal	Cluster 1541	AL590445:c(119665-120147); AL590445.1:119665-120147(-)	OK
prodigal	Cluster 1542	AL590450:53844-54326	Gène non prédit
prodigal	Cluster 1543	AL391737:c(108081-108560)	Gène non prédit
prodigal	Cluster 1544	AL590443:186768-187247; AL590443.1:186768-187247(+)	OK
prodigal	Cluster 1545	AL590447:158965-159444; AL590447.1:158965-159444(+)	OK
prodigal	Cluster 1546	AL590449:c(178857-179336); AL590449.1:178857-179336(-)	OK
