Outil	Cluster	Gènes	État AA
prodigal	Cluster 1571	AKIJ01000001.1NEMATO:c(41748-42419)	Gène non prédit
prodigal	Cluster 1572	AKIJ01000002.1NEMATO:c(796344-797015)	Gène non prédit
prodigal	Cluster 1573	AKIJ01000003.1NEMATO:c(676141-676812); AKIJ01000003.1:676141-676812(-)	OK
prodigal	Cluster 1574	AKIJ01000004.1NEMATO:758363-759034	Gène non prédit
prodigal	Cluster 1575	AKIJ01000005.1NEMATO:550452-551123	Gène non prédit
prodigal	Cluster 1576	AKIJ01000002.1NEMATO:171942-172610; AKIJ01000002.1:171942-172610(+)	OK
prodigal	Cluster 1577	AKIJ01000002.1NEMATO:c(403493-404161); AKIJ01000002.1:403493-404161(-)	OK
prodigal	Cluster 1578	AKIJ01000002.1NEMATO:635077-635745; AKIJ01000002.1:635257-635745(+)	Différent (Différence au début: 635077 vs 635257)
prodigal	Cluster 1579	AKIJ01000003.1NEMATO:c(167828-168496); AKIJ01000003.1:167828-168373(-)	Différent (Différence au début: 168496 vs 168373)
prodigal	Cluster 1580	AKIJ01000003.1NEMATO:684346-685014; AKIJ01000003.1:684511-685014(+)	Différent (Différence au début: 684346 vs 684511)
prodigal	Cluster 1581	AKIJ01000002.1NEMATO:c(357539-358204); AKIJ01000002.1:357539-358204(-)	OK
prodigal	Cluster 1582	AKIJ01000004.1NEMATO:c(235183-235848); AKIJ01000004.1:235183-235719(-)	Différent (Différence au début: 235848 vs 235719)
prodigal	Cluster 1583	AKIJ01000005.1NEMATO:c(246600-247265); AKIJ01000005.1:246600-247265(-)	OK
prodigal	Cluster 1584	AKIJ01000005.1NEMATO:c(462372-463037); AKIJ01000005.1:462372-463223(-)	Différent (Différence au début: 463037 vs 463223)
prodigal	Cluster 1585	AKIJ01000002.1NEMATO:686728-687390; AKIJ01000002.1:686728-687390(+)	OK
prodigal	Cluster 1586	AKIJ01000003.1NEMATO:590018-590680; AKIJ01000003.1:590018-590680(+)	OK
prodigal	Cluster 1587	AKIJ01000002.1NEMATO:c(307181-307840); AKIJ01000002.1:307181-307765(-)	Différent (Différence au début: 307840 vs 307765)
prodigal	Cluster 1588	AKIJ01000003.1NEMATO:c(51992-52651); AKIJ01000003.1:51992-52651(-)	OK
prodigal	Cluster 1589	AKIJ01000005.1NEMATO:c(18888-19730); AKIJ01000005.1:18888-19085(-)	Différent (Différence au début: 19730 vs 19085)
prodigal	Cluster 1590	AKIJ01000005.1NEMATO:c(131774-132433); AKIJ01000005.1:131774-132505(-)	Différent (Différence au début: 132433 vs 132505)
prodigal	Cluster 1591	AKIJ01000007.1NEMATO:c(73435-74094); AKIJ01000007.1:73435-74199(-)	Différent (Différence au début: 74094 vs 74199)
prodigal	Cluster 1592	AKIJ01000002.1NEMATO:160986-161642	Gène non prédit
prodigal	Cluster 1593	AKIJ01000002.1NEMATO:c(497959-498615); AKIJ01000002.1:497959-498615(-)	OK
prodigal	Cluster 1594	AKIJ01000003.1NEMATO:463526-464182; AKIJ01000003.1:463640-464182(+)	Différent (Différence au début: 463526 vs 463640)
prodigal	Cluster 1595	AKIJ01000004.1NEMATO:587913-588569	Gène non prédit
prodigal	Cluster 1596	AKIJ01000001.1NEMATO:c(36036-36689); AKIJ01000001.1:36036-36689(-)	OK
prodigal	Cluster 1597	AKIJ01000002.1NEMATO:c(731554-732207); AKIJ01000002.1:731554-732207(-)	OK
prodigal	Cluster 1598	AKIJ01000003.1NEMATO:c(734354-735007)	Gène non prédit
prodigal	Cluster 1599	AKIJ01000004.1NEMATO:68057-68710; AKIJ01000004.1:68057-68710(+)	OK
prodigal	Cluster 1600	AKIJ01000005.1NEMATO:c(101804-102457)	Gène non prédit
prodigal	Cluster 1601	AKIJ01000007.1NEMATO:36607-37260	Gène non prédit
prodigal	Cluster 1602	AKIJ01000007.1NEMATO:c(64303-64956); AKIJ01000007.1:64303-64956(-)	OK
prodigal	Cluster 1603	AKIJ01000001.1NEMATO:c(632310-632960)	Gène non prédit
prodigal	Cluster 1604	AKIJ01000002.1NEMATO:c(472552-473202)	Gène non prédit
prodigal	Cluster 1605	AKIJ01000005.1NEMATO:c(373908-374558); AKIJ01000005.1:373908-374843(-)	Différent (Différence au début: 374558 vs 374843)
prodigal	Cluster 1606	AKIJ01000005.1NEMATO:c(388799-389449); AKIJ01000005.1:388799-389449(-)	OK
prodigal	Cluster 1607	AKIJ01000001.1NEMATO:c(355016-355663); AKIJ01000001.1:355016-355663(-)	OK
prodigal	Cluster 1608	AKIJ01000002.1NEMATO:709911-710558; AKIJ01000002.1:709911-710558(+)	OK
prodigal	Cluster 1609	AKIJ01000003.1NEMATO:363623-364270; AKIJ01000003.1:363548-364270(+)	Différent (Différence au début: 363623 vs 363548)
prodigal	Cluster 1610	AKIJ01000004.1NEMATO:340930-341577; AKIJ01000004.1:340859-341581(+)	Différent (Différence au début: 340930 vs 340859, Différence à la fin: 341577 vs 341581)
prodigal	Cluster 1611	AKIJ01000004.1NEMATO:c(503029-503676); AKIJ01000004.1:503033-503680(-)	OK
prodigal	Cluster 1612	AKIJ01000004.1NEMATO:589467-590114; AKIJ01000004.1:589399-590118(+)	Différent (Différence au début: 589467 vs 589399, Différence à la fin: 590114 vs 590118)
prodigal	Cluster 1613	AKIJ01000005.1NEMATO:354793-355440; AKIJ01000005.1:354793-355440(+)	OK
prodigal	Cluster 1614	AKIJ01000007.1NEMATO:c(40795-41442); AKIJ01000007.1:40795-41442(-)	OK
prodigal	Cluster 1615	AKIJ01000020.1NEMATO:c(851->1498); AKIJ01000020.1:851-1498(-)	OK
prodigal	Cluster 1616	AKIJ01000001.1NEMATO:646754-647398; AKIJ01000001.1:646817-647398(+)	Différent (Différence au début: 646754 vs 646817)
prodigal	Cluster 1617	AKIJ01000002.1NEMATO:397994-398638; AKIJ01000002.1:398168-398638(+)	Différent (Différence au début: 397994 vs 398168)
prodigal	Cluster 1618	AKIJ01000003.1NEMATO:218436-219080; AKIJ01000003.1:218454-219080(+)	Différent (Différence au début: 218436 vs 218454)
prodigal	Cluster 1619	AKIJ01000003.1NEMATO:c(602258-602902); AKIJ01000003.1:602258-602653(-)	Différent (Différence au début: 602902 vs 602653)
prodigal	Cluster 1620	AKIJ01000004.1NEMATO:396379-397023; AKIJ01000004.1:396377-397027(+)	Différent (Différence au début: 396379 vs 396377, Différence à la fin: 397023 vs 397027)
prodigal	Cluster 1621	AKIJ01000005.1NEMATO:c(514264-514908); AKIJ01000005.1:514264-514938(-)	Différent (Différence au début: 514908 vs 514938)
prodigal	Cluster 1622	AKIJ01000005.1NEMATO:c(229234-229875); AKIJ01000005.1:229234-229875(-)	OK
prodigal	Cluster 1623	AKIJ01000005.1NEMATO:c(362117-362758); AKIJ01000005.1:362117-362758(-)	OK
prodigal	Cluster 1624	AKIJ01000003.1NEMATO:c(574844-575482); AKIJ01000003.1:574844-575482(-)	OK
prodigal	Cluster 1625	AKIJ01000007.1NEMATO:c(71924-72562); AKIJ01000007.1:71924-72562(-)	OK
prodigal	Cluster 1626	AKIJ01000001.1NEMATO:46125-46760; AKIJ01000001.1:46125-46760(+)	OK
prodigal	Cluster 1627	AKIJ01000001.1NEMATO:656443-657078; AKIJ01000001.1:656443-657078(+)	OK
prodigal	Cluster 1628	AKIJ01000003.1NEMATO:165931-166566; AKIJ01000003.1:165931-166566(+)	OK
prodigal	Cluster 1629	AKIJ01000003.1NEMATO:c(178789-179424); AKIJ01000003.1:178789-179424(-)	OK
prodigal	Cluster 1630	AKIJ01000004.1NEMATO:c(224990-225625)	Gène non prédit
prodigal	Cluster 1631	AKIJ01000004.1NEMATO:450933-451568; AKIJ01000004.1:450937-451572(+)	OK
prodigal	Cluster 1632	AKIJ01000005.1NEMATO:131137-131772; AKIJ01000005.1:131050-131772(+)	Différent (Différence au début: 131137 vs 131050)
prodigal	Cluster 1633	AKIJ01000001.1NEMATO:c(892800-893432); AKIJ01000001.1:892800-893432(-)	OK
prodigal	Cluster 1634	AKIJ01000004.1NEMATO:203363-203995; AKIJ01000004.1:203363-203995(+)	OK
prodigal	Cluster 1635	AKIJ01000004.1NEMATO:c(404795-405427); AKIJ01000004.1:404799-405395(-)	Différent (Différence au début: 405427 vs 405395)
prodigal	Cluster 1636	AKIJ01000004.1NEMATO:426042-426674	Gène non prédit
prodigal	Cluster 1637	AKIJ01000002.1NEMATO:247109-247738; AKIJ01000002.1:247109-247738(+)	OK
prodigal	Cluster 1638	AKIJ01000003.1NEMATO:540810-541439; AKIJ01000003.1:540810-541439(+)	OK
prodigal	Cluster 1639	AKIJ01000004.1NEMATO:246690-247319; AKIJ01000004.1:246783-247319(+)	Différent (Différence au début: 246690 vs 246783)
prodigal	Cluster 1640	AKIJ01000004.1NEMATO:748569-749198; AKIJ01000004.1:748699-749202(+)	Différent (Différence au début: 748569 vs 748699, Différence à la fin: 749198 vs 749202)
prodigal	Cluster 1641	AKIJ01000001.1NEMATO:c(77417-78043); AKIJ01000001.1:77417-77959(-)	Différent (Différence au début: 78043 vs 77959)
prodigal	Cluster 1642	AKIJ01000001.1NEMATO:c(617687-618313); AKIJ01000001.1:617687-618280(-)	Différent (Différence au début: 618313 vs 618280)
prodigal	Cluster 1643	AKIJ01000002.1NEMATO:338223-338849; AKIJ01000002.1:338223-338849(+)	OK
prodigal	Cluster 1644	AKIJ01000002.1NEMATO:413901-414527; AKIJ01000002.1:413901-414527(+)	OK
prodigal	Cluster 1645	AKIJ01000004.1NEMATO:286517-287143; AKIJ01000004.1:286521-287147(+)	OK
prodigal	Cluster 1646	AKIJ01000001.1NEMATO:99694-100314; AKIJ01000001.1:99634-100314(+)	Différent (Différence au début: 99694 vs 99634)
prodigal	Cluster 1647	AKIJ01000001.1NEMATO:c(515679-516299); AKIJ01000001.1:515679-516299(-)	OK
prodigal	Cluster 1648	AKIJ01000002.1NEMATO:c(173672-174292); AKIJ01000002.1:173672-174214(-)	Différent (Différence au début: 174292 vs 174214)
prodigal	Cluster 1649	AKIJ01000002.1NEMATO:c(741220-741840); AKIJ01000002.1:741220-741840(-)	OK
prodigal	Cluster 1650	AKIJ01000004.1NEMATO:c(34557-35177); AKIJ01000004.1:34557-35189(-)	Différent (Différence au début: 35177 vs 35189)
prodigal	Cluster 1651	AKIJ01000005.1NEMATO:134159-134779; AKIJ01000005.1:134159-134779(+)	OK
prodigal	Cluster 1652	AKIJ01000001.1NEMATO:c(97386-98003); AKIJ01000001.1:97386-98027(-)	Différent (Différence au début: 98003 vs 98027)
prodigal	Cluster 1653	AKIJ01000001.1NEMATO:c(684793-685410)	Gène non prédit
prodigal	Cluster 1654	AKIJ01000002.1NEMATO:659258-659875; AKIJ01000002.1:659258-659875(+)	OK
prodigal	Cluster 1655	AKIJ01000002.1NEMATO:793706-794323; AKIJ01000002.1:793706-794323(+)	OK
prodigal	Cluster 1656	AKIJ01000003.1NEMATO:c(267071-267688); AKIJ01000003.1:267071-267688(-)	OK
prodigal	Cluster 1657	AKIJ01000003.1NEMATO:573317-573934	Gène non prédit
prodigal	Cluster 1658	AKIJ01000004.1NEMATO:c(97862-98479)	Gène non prédit
prodigal	Cluster 1659	AKIJ01000005.1NEMATO:237134-237751	Gène non prédit
prodigal	Cluster 1660	AKIJ01000001.1NEMATO:c(654538-655152)	Gène non prédit
prodigal	Cluster 1661	AKIJ01000001.1NEMATO:c(883953-884567); AKIJ01000001.1:883953-884486(-)	Différent (Différence au début: 884567 vs 884486)
prodigal	Cluster 1662	AKIJ01000003.1NEMATO:392230-392844; AKIJ01000003.1:392515-392844(+)	Différent (Différence au début: 392230 vs 392515)
prodigal	Cluster 1663	AKIJ01000003.1NEMATO:625092-625706; AKIJ01000003.1:625071-625706(+)	Différent (Différence au début: 625092 vs 625071)
prodigal	Cluster 1664	AKIJ01000004.1NEMATO:c(284404-285018); AKIJ01000004.1:284408-285022(-)	OK
prodigal	Cluster 1665	AKIJ01000001.1NEMATO:33960-34571; AKIJ01000001.1:33960-34571(+)	OK
prodigal	Cluster 1666	AKIJ01000003.1NEMATO:73887-74498; AKIJ01000003.1:74046-74498(+)	Différent (Différence au début: 73887 vs 74046)
prodigal	Cluster 1667	AKIJ01000003.1NEMATO:244801-245412; AKIJ01000003.1:244801-245412(+)	OK
prodigal	Cluster 1668	AKIJ01000004.1NEMATO:709860-710471	Gène non prédit
prodigal	Cluster 1669	AKIJ01000002.1NEMATO:c(461152-461760); AKIJ01000002.1:461152-461760(-)	OK
prodigal	Cluster 1670	AKIJ01000002.1NEMATO:c(795064-795672); AKIJ01000002.1:795064-795672(-)	OK
prodigal	Cluster 1671	AKIJ01000003.1NEMATO:c(598022-598630); AKIJ01000003.1:598022-598630(-)	OK
prodigal	Cluster 1672	AKIJ01000004.1NEMATO:c(527841-528449); AKIJ01000004.1:527845-528453(-)	OK
prodigal	Cluster 1673	AKIJ01000005.1NEMATO:268777-269385; AKIJ01000005.1:268939-269385(+)	Différent (Différence au début: 268777 vs 268939)
prodigal	Cluster 1674	AKIJ01000006.1NEMATO:37307-37915; AKIJ01000006.1:37307-37915(+)	OK
prodigal	Cluster 1675	AKIJ01000001.1NEMATO:c(174101-174706); AKIJ01000001.1:174101-174706(-)	OK
prodigal	Cluster 1676	AKIJ01000001.1NEMATO:555356-555961; AKIJ01000001.1:555356-555961(+)	OK
prodigal	Cluster 1677	AKIJ01000001.1NEMATO:859626-860231; AKIJ01000001.1:859701-860231(+)	Différent (Différence au début: 859626 vs 859701)
prodigal	Cluster 1678	AKIJ01000005.1NEMATO:c(476323-476928); AKIJ01000005.1:476323-476928(-)	OK
prodigal	Cluster 1679	AKIJ01000005.1NEMATO:c(526643-527248)	Gène non prédit
prodigal	Cluster 1680	AKIJ01000002.1NEMATO:c(106728-107330)	Gène non prédit
prodigal	Cluster 1681	AKIJ01000002.1NEMATO:108518-109120; AKIJ01000002.1:108593-109120(+)	Différent (Différence au début: 108518 vs 108593)
prodigal	Cluster 1682	AKIJ01000005.1NEMATO:87671-88273; AKIJ01000005.1:87911-88273(+)	Différent (Différence au début: 87671 vs 87911)
prodigal	Cluster 1683	AKIJ01000001.1NEMATO:c(149830-150429); AKIJ01000001.1:149830-150429(-)	OK
prodigal	Cluster 1684	AKIJ01000001.1NEMATO:c(893545-894144); AKIJ01000001.1:893545-894144(-)	OK
prodigal	Cluster 1685	AKIJ01000002.1NEMATO:c(415381-415980); AKIJ01000002.1:415381-415980(-)	OK
prodigal	Cluster 1686	AKIJ01000004.1NEMATO:c(292051-292650); AKIJ01000004.1:292055-292654(-)	OK
prodigal	Cluster 1687	AKIJ01000004.1NEMATO:652398-652997; AKIJ01000004.1:652402-653001(+)	OK
prodigal	Cluster 1688	AKIJ01000005.1NEMATO:c(549666-550265); AKIJ01000005.1:549666-550343(-)	Différent (Différence au début: 550265 vs 550343)
prodigal	Cluster 1689	AKIJ01000002.1NEMATO:36642-37238	Gène non prédit
prodigal	Cluster 1690	AKIJ01000002.1NEMATO:c(317190-317786); AKIJ01000002.1:317190-317747(-)	Différent (Différence au début: 317786 vs 317747)
prodigal	Cluster 1691	AKIJ01000005.1NEMATO:c(377188-377784); AKIJ01000005.1:377188-377784(-)	OK
prodigal	Cluster 1692	AKIJ01000001.1NEMATO:c(76374-76967); AKIJ01000001.1:76374-76967(-)	OK
prodigal	Cluster 1693	AKIJ01000001.1NEMATO:498705-499298; AKIJ01000001.1:498705-499298(+)	OK
prodigal	Cluster 1694	AKIJ01000001.1NEMATO:568251-568844	Gène non prédit
prodigal	Cluster 1695	AKIJ01000002.1NEMATO:655058-655651; AKIJ01000002.1:655097-655651(+)	Différent (Différence au début: 655058 vs 655097)
prodigal	Cluster 1696	AKIJ01000001.1NEMATO:c(565977-566567); AKIJ01000001.1:565977-566576(-)	Différent (Différence au début: 566567 vs 566576)
prodigal	Cluster 1697	AKIJ01000001.1NEMATO:c(659857-660447); AKIJ01000001.1:659857-660447(-)	OK
prodigal	Cluster 1698	AKIJ01000001.1NEMATO:806567-807157; AKIJ01000001.1:806738-807157(+)	Différent (Différence au début: 806567 vs 806738)
prodigal	Cluster 1699	AKIJ01000002.1NEMATO:53505-54095; AKIJ01000002.1:53505-54095(+)	OK
prodigal	Cluster 1700	AKIJ01000003.1NEMATO:420701-421291; AKIJ01000003.1:420701-421291(+)	OK
prodigal	Cluster 1701	AKIJ01000004.1NEMATO:43027-43617; AKIJ01000004.1:43027-43617(+)	OK
prodigal	Cluster 1702	AKIJ01000004.1NEMATO:184917-185507; AKIJ01000004.1:184917-185507(+)	OK
prodigal	Cluster 1703	AKIJ01000004.1NEMATO:456934-457524; AKIJ01000004.1:456845-457528(+)	Différent (Différence au début: 456934 vs 456845, Différence à la fin: 457524 vs 457528)
prodigal	Cluster 1704	AKIJ01000006.1NEMATO:c(13949-14539); AKIJ01000006.1:13949-14413(-)	Différent (Différence au début: 14539 vs 14413)
prodigal	Cluster 1705	AKIJ01000004.1NEMATO:236023-236610; AKIJ01000004.1:236023-236610(+)	OK
prodigal	Cluster 1706	AKIJ01000004.1NEMATO:c(253283-253870); AKIJ01000004.1:253283-253861(-)	Différent (Différence au début: 253870 vs 253861)
prodigal	Cluster 1707	AKIJ01000005.1NEMATO:620172-620759; AKIJ01000005.1:620253-620759(+)	Différent (Différence au début: 620172 vs 620253)
prodigal	Cluster 1708	AKIJ01000001.1NEMATO:286735-287319; AKIJ01000001.1:286735-287319(+)	OK
prodigal	Cluster 1709	AKIJ01000002.1NEMATO:202431-203015; AKIJ01000002.1:202431-203015(+)	OK
prodigal	Cluster 1710	AKIJ01000002.1NEMATO:c(316171-316755)	Gène non prédit
prodigal	Cluster 1711	AKIJ01000002.1NEMATO:c(607390-607974); AKIJ01000002.1:607390-607974(-)	OK
prodigal	Cluster 1712	AKIJ01000004.1NEMATO:c(234533-235117); AKIJ01000004.1:234533-235117(-)	OK
prodigal	Cluster 1713	AKIJ01000005.1NEMATO:c(70951-71535); AKIJ01000005.1:70951-71535(-)	OK
prodigal	Cluster 1714	AKIJ01000007.1NEMATO:76722-77306	Gène non prédit
prodigal	Cluster 1715	AKIJ01000002.1NEMATO:c(275330-275911)	Gène non prédit
prodigal	Cluster 1716	AKIJ01000002.1NEMATO:33913-34491; AKIJ01000002.1:33913-34491(+)	OK
prodigal	Cluster 1717	AKIJ01000002.1NEMATO:c(780689-781267)	Gène non prédit
prodigal	Cluster 1718	AKIJ01000003.1NEMATO:152686-153264	Gène non prédit
prodigal	Cluster 1719	AKIJ01000005.1NEMATO:156524-157102; AKIJ01000005.1:156524-157102(+)	OK
prodigal	Cluster 1720	AKIJ01000001.1NEMATO:c(201969-202544); AKIJ01000001.1:201969-202586(-)	Différent (Différence au début: 202544 vs 202586)
prodigal	Cluster 1721	AKIJ01000001.1NEMATO:c(708301-708876); AKIJ01000001.1:708301-708876(-)	OK
prodigal	Cluster 1722	AKIJ01000002.1NEMATO:c(620611-621186); AKIJ01000002.1:620611-621042(-)	Différent (Différence au début: 621186 vs 621042)
prodigal	Cluster 1723	AKIJ01000003.1NEMATO:106209-106784	Gène non prédit
prodigal	Cluster 1724	AKIJ01000003.1NEMATO:239837-240412; AKIJ01000003.1:239837-240412(+)	OK
prodigal	Cluster 1725	AKIJ01000003.1NEMATO:c(542123-542698)	Gène non prédit
prodigal	Cluster 1726	AKIJ01000004.1NEMATO:c(75068-75643); AKIJ01000004.1:75068-75643(-)	OK
prodigal	Cluster 1727	AKIJ01000001.1NEMATO:92066-92638; AKIJ01000001.1:92117-92638(+)	Différent (Différence au début: 92066 vs 92117)
prodigal	Cluster 1728	AKIJ01000003.1NEMATO:c(358454-359026)	Gène non prédit
prodigal	Cluster 1729	AKIJ01000005.1NEMATO:635633-636205; AKIJ01000005.1:635615-636205(+)	Différent (Différence au début: 635633 vs 635615)
prodigal	Cluster 1730	AKIJ01000001.1NEMATO:458035-458604; AKIJ01000001.1:458035-458604(+)	OK
prodigal	Cluster 1731	AKIJ01000002.1NEMATO:295939-296508; AKIJ01000002.1:295939-296508(+)	OK
prodigal	Cluster 1732	AKIJ01000002.1NEMATO:533370-533939; AKIJ01000002.1:533370-533939(+)	OK
prodigal	Cluster 1733	AKIJ01000002.1NEMATO:c(716717-717286)	Gène non prédit
prodigal	Cluster 1734	AKIJ01000006.1NEMATO:c(65409-65978); AKIJ01000006.1:65409-66023(-)	Différent (Différence au début: 65978 vs 66023)
prodigal	Cluster 1735	AKIJ01000002.1NEMATO:c(435301-435867)	Gène non prédit
prodigal	Cluster 1736	AKIJ01000002.1NEMATO:511194-511760; AKIJ01000002.1:511194-511760(+)	OK
prodigal	Cluster 1737	AKIJ01000002.1NEMATO:518714-519280; AKIJ01000002.1:518783-519280(+)	Différent (Différence au début: 518714 vs 518783)
prodigal	Cluster 1738	AKIJ01000003.1NEMATO:c(82614-83180); AKIJ01000003.1:82614-83180(-)	OK
prodigal	Cluster 1739	AKIJ01000003.1NEMATO:c(718791-719357); AKIJ01000003.1:718791-719357(-)	OK
prodigal	Cluster 1740	AKIJ01000003.1NEMATO:c(744607-745173); AKIJ01000003.1:744607-744972(-)	Différent (Différence au début: 745173 vs 744972)
prodigal	Cluster 1741	AKIJ01000004.1NEMATO:246056-246622; AKIJ01000004.1:246182-246622(+)	Différent (Différence au début: 246056 vs 246182)
prodigal	Cluster 1742	AKIJ01000005.1NEMATO:c(92944-93510)	Gène non prédit
prodigal	Cluster 1743	AKIJ01000001.1NEMATO:c(93919-94482); AKIJ01000001.1:93919-94482(-)	OK
prodigal	Cluster 1744	AKIJ01000001.1NEMATO:c(172198-172761); AKIJ01000001.1:172198-172761(-)	OK
prodigal	Cluster 1745	AKIJ01000001.1NEMATO:c(259463-260026); AKIJ01000001.1:259463-259849(-)	Différent (Différence au début: 260026 vs 259849)
prodigal	Cluster 1746	AKIJ01000001.1NEMATO:318959-319522; AKIJ01000001.1:318959-319522(+)	OK
prodigal	Cluster 1747	AKIJ01000001.1NEMATO:575559-576122; AKIJ01000001.1:575631-576122(+)	Différent (Différence au début: 575559 vs 575631)
prodigal	Cluster 1748	AKIJ01000001.1NEMATO:c(592413-592976); AKIJ01000001.1:592413-592976(-)	OK
prodigal	Cluster 1749	AKIJ01000001.1NEMATO:c(659253-659816); AKIJ01000001.1:659253-659816(-)	OK
prodigal	Cluster 1750	AKIJ01000002.1NEMATO:c(590278-590841)	Gène non prédit
prodigal	Cluster 1751	AKIJ01000003.1NEMATO:288061-288624	Gène non prédit
prodigal	Cluster 1752	AKIJ01000003.1NEMATO:464317-464880; AKIJ01000003.1:464404-464880(+)	Différent (Différence au début: 464317 vs 464404)
prodigal	Cluster 1753	AKIJ01000003.1NEMATO:c(738827-739390); AKIJ01000003.1:738827-739390(-)	OK
prodigal	Cluster 1754	AKIJ01000007.1NEMATO:c(12394-12957); AKIJ01000007.1:12394-12900(-)	Différent (Différence au début: 12957 vs 12900)
prodigal	Cluster 1755	AKIJ01000001.1NEMATO:696094-696654	Gène non prédit
prodigal	Cluster 1756	AKIJ01000003.1NEMATO:745629-746189	Gène non prédit
prodigal	Cluster 1757	AKIJ01000001.1NEMATO:c(119123-119680); AKIJ01000001.1:119123-119680(-)	OK
prodigal	Cluster 1758	AKIJ01000002.1NEMATO:706062-706619	Gène non prédit
prodigal	Cluster 1759	AKIJ01000003.1NEMATO:c(285720-286277)	Gène non prédit
prodigal	Cluster 1760	AKIJ01000003.1NEMATO:537867-538424	Gène non prédit
prodigal	Cluster 1761	AKIJ01000003.1NEMATO:550044-550601; AKIJ01000003.1:550044-550601(+)	OK
prodigal	Cluster 1762	AKIJ01000004.1NEMATO:163690-164247; AKIJ01000004.1:163690-164247(+)	OK
prodigal	Cluster 1763	AKIJ01000005.1NEMATO:c(111118-111675); AKIJ01000005.1:111118-111675(-)	OK
prodigal	Cluster 1764	AKIJ01000006.1NEMATO:12877-13434; AKIJ01000006.1:12877-13434(+)	OK
prodigal	Cluster 1765	AKIJ01000001.1NEMATO:c(279144-279698); AKIJ01000001.1:279144-279698(-)	OK
prodigal	Cluster 1766	AKIJ01000001.1NEMATO:467655-468209	Gène non prédit
prodigal	Cluster 1767	AKIJ01000001.1NEMATO:814136-814690	Gène non prédit
prodigal	Cluster 1768	AKIJ01000005.1NEMATO:c(554880-555434); AKIJ01000005.1:554880-555407(-)	Différent (Différence au début: 555434 vs 555407)
prodigal	Cluster 1769	AKIJ01000001.1NEMATO:90768-91319	Gène non prédit
prodigal	Cluster 1770	AKIJ01000001.1NEMATO:c(895394-895945); AKIJ01000001.1:895394-896083(-)	Différent (Différence au début: 895945 vs 896083)
prodigal	Cluster 1771	AKIJ01000002.1NEMATO:643704-644255	Gène non prédit
prodigal	Cluster 1772	AKIJ01000003.1NEMATO:81200-81751; AKIJ01000003.1:81257-81751(+)	Différent (Différence au début: 81200 vs 81257)
prodigal	Cluster 1773	AKIJ01000001.1NEMATO:348540-349088; AKIJ01000001.1:348561-349088(+)	Différent (Différence au début: 348540 vs 348561)
prodigal	Cluster 1774	AKIJ01000001.1NEMATO:632995-633507; AKIJ01000001.1:632959-633507(+)	OK
prodigal	Cluster 1775	AKIJ01000004.1NEMATO:161530-162078	Gène non prédit
prodigal	Cluster 1776	AKIJ01000005.1NEMATO:c(11857-12405)	Gène non prédit
prodigal	Cluster 1777	AKIJ01000001.1NEMATO:78988-79533; AKIJ01000001.1:78988-79533(+)	OK
prodigal	Cluster 1778	AKIJ01000002.1NEMATO:c(214200-214745)	Gène non prédit
prodigal	Cluster 1779	AKIJ01000002.1NEMATO:c(662801-663346)	Gène non prédit
prodigal	Cluster 1780	AKIJ01000003.1NEMATO:119195-119740	Gène non prédit
prodigal	Cluster 1781	AKIJ01000003.1NEMATO:c(439587-440132); AKIJ01000003.1:439587-440132(-)	OK
prodigal	Cluster 1782	AKIJ01000004.1NEMATO:293604-294149; AKIJ01000004.1:293608-294153(+)	OK
prodigal	Cluster 1783	AKIJ01000002.1NEMATO:c(381164-381706); AKIJ01000002.1:381164-381706(-)	OK
prodigal	Cluster 1784	AKIJ01000003.1NEMATO:c(47245-47787); AKIJ01000003.1:47245-47847(-)	Différent (Différence au début: 47787 vs 47847)
prodigal	Cluster 1785	AKIJ01000004.1NEMATO:c(559169-559711); AKIJ01000004.1:559173-559715(-)	OK
prodigal	Cluster 1786	AKIJ01000001.1NEMATO:c(548080-548619); AKIJ01000001.1:548080-548619(-)	OK
prodigal	Cluster 1787	AKIJ01000002.1NEMATO:c(334925-335464)	Gène non prédit
prodigal	Cluster 1788	AKIJ01000004.1NEMATO:c(737652-738191); AKIJ01000004.1:737656-738195(-)	OK
prodigal	Cluster 1789	AKIJ01000005.1NEMATO:261603-262142; AKIJ01000005.1:261603-262142(+)	OK
prodigal	Cluster 1790	AKIJ01000006.1NEMATO:c(34276-34815); AKIJ01000006.1:34276-34815(-)	OK
prodigal	Cluster 1791	AKIJ01000001.1NEMATO:82778-83314; AKIJ01000001.1:82703-83314(+)	Différent (Différence au début: 82778 vs 82703)
prodigal	Cluster 1792	AKIJ01000001.1NEMATO:373095-373631; AKIJ01000001.1:373056-373631(+)	Différent (Différence au début: 373095 vs 373056)
prodigal	Cluster 1793	AKIJ01000001.1NEMATO:c(848287-848823); AKIJ01000001.1:848287-848823(-)	OK
prodigal	Cluster 1794	AKIJ01000003.1NEMATO:c(377506-378042)	Gène non prédit
prodigal	Cluster 1795	AKIJ01000004.1NEMATO:270797-271333; AKIJ01000004.1:270801-271337(+)	OK
prodigal	Cluster 1796	AKIJ01000006.1NEMATO:c(49382-49918); AKIJ01000006.1:49382-49918(-)	OK
prodigal	Cluster 1797	AKIJ01000001.1NEMATO:c(379608-380141); AKIJ01000001.1:379608-380141(-)	OK
